image_path,folder,filename,top_race_7,top_race_4,top_gender,top_age,race7_confidence,race4_confidence,gender_confidence,age_confidence,race7_White,race7_Black,race7_Latino_Hispanic,race7_East_Asian,race7_Southeast_Asian,race7_Indian,race7_Middle_Eastern,race4_White,race4_Black,race4_Asian,race4_Indian,AU01_pred,AU02_pred,AU04_pred,AU05_pred,AU06_pred,AU09_pred,AU12_pred,AU15_pred,AU17_pred,AU20_pred,AU25_pred,AU26_pred
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0062_169b3739.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0062_169b3739.jpg,White,White,Male,50-59,0.9021233916282654,0.9933809041976928,0.9993767738342284,0.5100864768028259,0.9021233916282654,9.007354674395174e-05,0.011468899436295,0.0002386512205703,0.000474153261166,0.0012919495347887,0.0843128934502601,0.9933809041976928,0.0008624796173535,0.0021897100377827,0.0035669265780597,0.0008791022,0.0020716584,6.6770967e-06,0.00021902734,0.0028137378,9.248496e-05,0.0012780743,4.9244856e-05,0.0011766601,9.260454e-05,0.031915147,0.00010248196
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0072_a154207b.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0072_a154207b.jpg,White,White,Male,40-49,0.9982863068580629,0.9995850324630736,0.9854905605316162,0.486142635345459,0.9982863068580629,7.18646731456829e-07,9.077833965420724e-05,3.855768682115013e-06,1.4323245522973592e-05,1.1293956049485132e-05,0.001592728192918,0.9995850324630736,2.020434294536244e-05,0.00034663171391,4.81679271615576e-05,0.00041364657,0.0008728939,1.6900127e-05,0.0018611036,0.033775643,0.00011478978,0.08726461,0.00066062313,0.00036963398,0.0011412705,0.19748972,0.0026755764
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0022_3cdbdc70.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0022_3cdbdc70.jpg,White,White,Male,30-39,0.9985626339912416,0.99945729970932,0.99994558095932,0.6650723814964294,0.9985626339912416,4.097861892660149e-05,0.0007543417159467,2.029300412687008e-05,6.751857290510088e-05,7.91335478425026e-05,0.0004751753876917,0.99945729970932,0.0002608179929666,0.0001366545329801,0.0001451547868782,0.014106994,0.08235832,1.765447e-05,0.06988399,0.03817512,0.00017793488,0.10240878,0.00040947908,0.004048212,0.006245931,0.6797066,0.571239
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0071_71770cfc.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0071_71770cfc.jpg,White,White,Male,30-39,0.8349794149398804,0.9695732593536376,0.999343991279602,0.6029796600341797,0.8349794149398804,0.0005821223603561,0.0182980746030807,0.0074914614669978,0.0046219485811889,0.0003652476589195,0.1336616724729538,0.9695732593536376,0.0007876941235736,0.028521291911602,0.001117767416872,0.051825926,0.0022806309,0.039793864,0.0003326477,0.21101089,0.07321943,0.0038915498,0.0002760221,0.021143293,0.0001729267,0.0025941606,5.680609e-06
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0021_3fd39953.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0021_3fd39953.jpg,White,White,Male,30-39,0.6194984316825867,0.4960615932941437,0.73576420545578,0.4393517971038818,0.6194984316825867,0.0007450454868376,0.0346460007131099,0.1726933717727661,0.0852155089378357,0.0053210575133562,0.0818804651498794,0.4960615932941437,0.0016631134785711,0.4836385846138,0.0186366792768239,0.36803678,0.1298873,0.000109290566,0.011127615,0.018584032,0.00043946787,0.009071443,0.0003378889,0.00031596996,0.06626524,0.95298755,0.09390281
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0032_0b9502f5_face01.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0032_0b9502f5_face01.jpg,White,White,Male,50-59,0.9401342868804932,0.9918096661567688,0.9994033575057985,0.5985653400421143,0.9401342868804932,0.0007081956719048,0.0265133529901504,0.0020493417978286,0.0029042684473097,0.0027685512322932,0.0249220058321952,0.9918096661567688,0.0004801945469807,0.0008308922988362,0.0068792472593486,0.0054473574,0.0010824632,0.0013451447,0.000109807224,0.44153878,0.018808775,0.0007093874,0.0017337953,0.47656676,0.0004235705,0.058579206,7.659538e-05
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0041_64ba9a74.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0041_64ba9a74.jpg,White,White,Male,20-29,0.9936031699180604,0.9989325404167176,0.999634325504303,0.7156051397323608,0.9936031699180604,1.3178287190385165e-05,0.0034629218280315,0.0001156286962213,0.0001204228246933,4.537952190730721e-05,0.0026393425650894,0.9989325404167176,5.318794137565419e-05,0.0003964043571613,0.0006178439944051,0.32627526,0.03248518,0.00019461096,0.0047650062,0.0028041333,0.00020915472,0.007034751,0.007460089,0.0012364021,0.20025037,0.9474421,0.013510505
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0033_04f0ee5e.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0033_04f0ee5e.jpg,White,White,Female,40-49,0.5451687574386597,0.9893635511398317,0.9995121955871582,0.497992068529129,0.5451687574386597,0.0005163420573808,0.0176161099225282,0.0003840637218672,0.0005510782939381,0.0038942568935453,0.4318693876266479,0.9893635511398317,0.0004240980488248,0.0025159469805657,0.0076963719911873,0.014514508,0.0057523623,0.00029312848,0.00017016566,0.26621848,0.00042004613,0.11925648,0.00060973427,0.020576125,0.00094317476,0.7372075,0.0002700553
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0074_ffd730ea_face01.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0074_ffd730ea_face01.jpg,White,White,Female,30-39,0.985971987247467,0.9991894960403442,0.9955386519432068,0.3856623768806457,0.985971987247467,0.0001175083380076,0.0023161072749644,0.0007151559111662,0.0006103860214352,0.0001376176369376,0.0101311719045043,0.9991894960403442,9.032312664203346e-05,0.0006736180512234,4.648790127248503e-05,0.59598935,0.001039075,0.9536549,0.0004391883,0.0033519508,0.0067139356,0.0036179742,0.00029201276,0.00063354766,7.460345e-06,0.8660383,0.05301401
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0044_9f47ebdc.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0044_9f47ebdc.jpg,White,White,Female,20-29,0.9939408302307128,0.9999635219573976,0.974003255367279,0.7337068915367126,0.9939408302307128,2.7712292649084706e-05,0.0007072903681546,3.55640167981619e-06,3.095552301601856e-06,3.376898530405015e-05,0.0052837408147752,0.9999635219573976,1.5885818356764503e-05,3.0710320970683824e-06,1.7516893421998248e-05,0.07582943,0.10639029,2.7476656e-06,0.0057698367,0.11866042,3.7518297e-05,0.059714492,0.00023820784,0.0080391895,0.10330457,0.16588242,0.046018165
